Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
275;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
276;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
277;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
278;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
279;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
280;40;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
281;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
282;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
283;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
284;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
285;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
286;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
287;41;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
288;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
289;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
290;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
291;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
292;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
293;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
294;42;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
295;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
296;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
297;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
298;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
299;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
300;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
301;43;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
302;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
303;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
304;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
305;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
306;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
307;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
308;44;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
309;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
310;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
311;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
312;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
313;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
314;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
315;45;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
316;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
317;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
318;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
319;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
320;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
321;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
322;46;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
323;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
324;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
325;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
326;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
327;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
328;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
329;47;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
330;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
331;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
332;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
333;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
334;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
335;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
336;48;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
337;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
338;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
339;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
340;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
341;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
342;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
343;49;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
344;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
345;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
346;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
347;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
348;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
349;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
350;50;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
351;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
352;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
353;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
354;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
355;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
356;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
357;51;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
358;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
359;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
360;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
361;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
362;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
363;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
364;52;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
