Cod Prodotto;Des Prodotto;Cod Uso Varieta;Des Uso Varieta;CODI_OCCU;CODI_DEST_USO;CODI_USO;CODI_QUAL;DESC_OCCU;DEST_USO;DESC_USO;DESC_QUAL
134;POMODORO PER LA PRODUZIONE DI SEME;000;;134;008;000;000;POMODORO;DA SEME;;
135;PORRO;000;VARIETA' GENERICA;135;007;000;000;PORRO;DA ORTO;;
136;PORRO PER LA PRODUZIONE DI SEME;000;;135;008;000;000;PORRO;DA SEME;;
137;RADICCHIO PER LA PRODUZIONE DI SEME;000;;935;008;000;000;RADICCHIO;DA SEME;;
141;RAVANELLO PER LA PRODUZIONE DI SEME;000;;936;008;000;000;RAVANELLO;DA SEME;;
142;SCALOGNO PER LA PRODUZIONE DI SEME;000;;680;008;000;000;SCALOGNO;DA SEME;;
145;SEDANO PER LA PRODUZIONE DI SEME;000;;145;008;000;000;SEDANO;DA SEME;;
146;SPINACIO PER LA PRODUZIONE DI SEME;000;;939;008;000;000;SPINACIO;DA SEME;;
147;ZUCCA PER LA PRODUZIONE DI SEME;000;;940;008;000;000;ZUCCA;DA SEME;;
148;ZUCCHINO PER LA PRODUZIONE DI SEME;000;;941;008;000;000;ZUCCHINO;DA SEME;;
149;SESAMO DA FORAGGIO;000;;149;002;000;000;SESAMO;DA FORAGGIO;;
150;TARTUFO DI PRATO;000;;150;002;000;000;TARTUFO DI PRATO;DA FORAGGIO;;
150;TARTUFO DI PRATO;053;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;150;002;053;000;TARTUFO DI PRATO;DA FORAGGIO;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;
151;PEPERETTA;000;;062;010;000;000;PEPERONCINO PEPERETTA;DA VIVAIO;;
151;PEPERETTA;004;FIORE RECISO;062;010;023;000;PEPERONCINO PEPERETTA;DA VIVAIO;FIORE RECISO;
151;PEPERONCINO PEPERETTA;005;DA MENSA;062;005;000;000;PEPERONCINO PEPERETTA;DA MENSA;;
152;TRIFOGLIO - DA FORAGGIO;053;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;152;002;053;043;TRIFOGLIO;DA FORAGGIO;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;DI LEGUMINOSE
152;TRIFOGLIO - DA FORAGGIO;054;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;152;002;054;043;TRIFOGLIO;DA FORAGGIO;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;DI LEGUMINOSE
152;TRIFOGLIO - DA FORAGGIO;055;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;152;002;055;043;TRIFOGLIO;DA FORAGGIO;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;DI LEGUMINOSE
153;RANUNCOLO;000;;153;010;000;000;RANUNCOLO;DA VIVAIO;;
153;RANUNCOLO;002;;153;000;000;000;RANUNCOLO;;;
153;RANUNCOLO;004;FIORE RECISO;153;010;023;000;RANUNCOLO;DA VIVAIO;FIORE RECISO;
154;TRITICALE;000;VARIETA' GENERICA;093;011;000;000;TRITICALE;FAVE, SEMI, GRANELLA;;
155;STATICE;000;;155;010;000;000;STATICE;DA VIVAIO;;
155;STATICE;001;;155;000;000;000;STATICE;;;
155;STATICE;004;FIORE RECISO;155;010;023;000;STATICE;DA VIVAIO;FIORE RECISO;
156;USO NON AGRICOLO - ALTRO;000;VARIETA' GENERICA;156;000;000;000;USO NON AGRICOLO - ALTRO;;;
156;USO NON AGRICOLO - ALTRO;001;MACERI, FONTANILI E RISORGIVE;156;000;018;000;USO NON AGRICOLO - ALTRO;;MACERI, FONTANILI E RISORGIVE;
156;USO NON AGRICOLO - ALTRO;002;COMPLESSO MACCHIA RADURA PER RIPRISTINO DI BIOTOPI;156;000;002;000;USO NON AGRICOLO - ALTRO;;COMPLESSO MACCHIA RADURA PER RIPRISTINO DI BIOTOPI;
156;USO NON AGRICOLO - ALTRO;003;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI;156;000;057;000;USO NON AGRICOLO - ALTRO;;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI;
156;USO NON AGRICOLO - ALTRO;004;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI- Canneti - Phragmites australis;156;000;057;019;USO NON AGRICOLO - ALTRO;;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI;Canneti - Phragmites australis
156;USO NON AGRICOLO - ALTRO;005;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI - Cariceti -;156;000;057;020;USO NON AGRICOLO - ALTRO;;ZONA UMIDA / PRATO UMIDO PER RIPRISTINO DI BIOTOPI;Cariceti
157;USO NON AGRICOLO - FABBRICATI;000;VARIETA' GENERICA;157;000;000;000;USO NON AGRICOLO - FABBRICATI;;;
157;USO NON AGRICOLO - FABBRICATI;002;PARCHI;157;000;019;000;USO NON AGRICOLO - FABBRICATI;;PARCHI;
159;VECCE;000;VARIETA' GENERICA;079;011;000;000;VECCE;FAVE, SEMI, GRANELLA;;
160;AGAPANTO;000;;160;010;000;000;AGAPANTO;DA VIVAIO;;
160;AGAPANTO;001;;160;000;000;000;AGAPANTO;;;
160;AGAPANTO;004;FIORE RECISO;160;010;023;000;AGAPANTO;DA VIVAIO;FIORE RECISO;
161;VITE;000;VARIETA' GENERICA;410;000;000;000;VITE;;;
162;INDIVIA O SCAROLA;000;;162;007;000;000;INDIVIA o SCAROLA;DA ORTO;;
163;UVA DA VINO;P01;ZONA DOC E/O DOCG;410;009;000;P01;VITE;DA VINO;;ZONA DOC E/O DOCG
163;UVA DA VINO;P02;ZONA IGT;410;009;000;P02;VITE;DA VINO;;ZONA IGT
163;UVA DA VINO;P03;ALTRE ZONE;410;009;000;P03;VITE;DA VINO;;ALTRE ZONE
164;ALSTROEMERIA;000;;164;010;000;000;ALSTROEMERIA;DA VIVAIO;;
164;ALSTROEMERIA;001;;164;000;000;000;ALSTROEMERIA;;;
164;ALSTROEMERIA;004;FIORE RECISO;164;010;023;000;ALSTROEMERIA;DA VIVAIO;FIORE RECISO;
166;UVA DA TRASFORMAZIONE;000;;410;003;037;000;VITE;DA INDUSTRIA;SPERIMENTALE;
167;RUCOLA;000;;167;007;000;000;RUCOLA;DA ORTO;;
169;DOLCETTA (GALLINELLA, SONCINO, VALERIANELLA);000;;169;007;000;000;DOLCETTA (GALLINELLA, SONCINO, VALERIANELLA);DA ORTO;;
170;FRUTTA A GUSCIO - SPECIE NON DEFINITA;000;VARIETA' GENERICA;490;000;000;000;FRUTTA A GUSCIO;;;
171;CORBEZZOLO;000;;171;000;000;000;CORBEZZOLO;;;
171;CORBEZZOLO;049;MICORRIZATO;171;000;000;049;CORBEZZOLO;;;MICORRIZATO
173;PIOPPETI ED ALTRE COLTIVAZIONI ARBOREE DA LEGNO - SPECIE NON DEFINITA;000;VARIETA' GENERICA;500;004;000;000;ARBORICOLTURA;DA LEGNO;;
173;PIOPPETI ED ALTRE COLTIVAZIONI ARBOREE DA LEGNO - SPECIE NON DEFINITA;514;ARBORICOLTURA DA LEGNO A CICLO LUNGO (>20 ANNI);500;004;000;057;ARBORICOLTURA;DA LEGNO;;CICLO LUNGO (>20 ANNI)
173;PIOPPETI ED ALTRE COLTIVAZIONI ARBOREE DA LEGNO - SPECIE NON DEFINITA;515;IMBOSCHIMENTI PROTETTIVI PERMANENTI;500;115;000;000;ARBORICOLTURA;IMBOSCHIMENTI PROTETTIVI PERMANENTI;;
176;SORBO;000;;176;005;000;000;SORBO;DA MENSA;;
177;GELSO;000;;177;000;000;000;GELSO;;;
177;GELSO;058;USO FORESTALE;177;000;058;000;GELSO;;FORESTALE;
178;ACERO;000;;178;000;000;000;ACERO;;;
179;ONTANO;000;;179;000;000;000;ONTANO;;;
179;ONTANO;058;USO FORESTALE;179;000;058;000;ONTANO;;FORESTALE;
180;BAGOLARO;000;;180;000;000;000;BAGOLARO;;;
181;CARPINO;000;;181;000;000;000;CARPINO;;;
181;CARPINO;049;MICORRIZATO;181;000;000;049;CARPINO;;;MICORRIZATO
182;CILIEGIO SELVATICO;000;;672;000;000;030;CILIEGIO;;;SELVATICO
182;CILIEGIO SELVATICO;059;IN FASE DI PIANTUMAZIONE;672;000;059;000;CILIEGIO;;IN FASE DI PIANTUMAZIONE;
183;OLMO;000;;183;000;000;000;OLMO;;;
183;OLMO;058;USO FORESTALE;183;000;058;000;OLMO;;FORESTALE;
187;VIGNETO SPERIMENTALE PER UVA DA TAVOLA;000;;410;005;037;000;VITE;DA MENSA;SPERIMENTALE;
188;PAULOWNIA TOMENTOSA;000;;188;000;000;000;PAULOWNIA TOMENTOSA;;;
188;PAULOWNIA TOMENTOSA;058;USO FORESTALE;188;000;058;000;PAULOWNIA TOMENTOSA;;FORESTALE;
189;PERO SELVATICO;000;;189;000;000;030;PERO;;;SELVATICO
189;PERO SELVATICO;059;IN FASE DI PIANTUMAZIONE;189;000;059;000;PERO;;IN FASE DI PIANTUMAZIONE;
189;PERO;063;VARIETA' PRECOCI;189;000;000;063;PERO;;;VARIETA' PRECOCI
189;PERO;075;VARIETA' MEDIO TARDIVE;189;000;000;075;PERO;;;VARIETA' MEDIO TARDIVE
191;PLATANO;000;;191;000;000;000;PLATANO;;;
191;PLATANO;058;USO FORESTALE;191;000;058;000;PLATANO;;FORESTALE;
192;FARNIA;000;;192;000;000;000;FARNIA;;;
192;FARNIA;049;MICORRIZATO;192;000;000;049;FARNIA;;;MICORRIZATO
193;ROVERELLA;000;;193;000;000;000;ROVERELLA;;;
193;ROVERELLA;049;MICORRIZATO;193;000;000;049;ROVERELLA;;;MICORRIZATO
194;TIGLIO;000;;194;000;000;000;TIGLIO;;;
195;ABETE;000;;195;000;000;000;ABETE;;;
197;DOUGLASIA;000;;197;000;000;000;DOUGLASIA;;;
198;PINO MARITTIMO;000;;198;000;000;000;PINO MARITTIMO;;;
198;PINO MARITTIMO;049;MICORRIZATO;198;000;000;049;PINO MARITTIMO;;;MICORRIZATO
199;CIPRESSO;000;;199;000;000;000;CIPRESSO;;;
200;AGRUMI (SPECIE NON DEFINITA);000;VARIETA' GENERICA;430;000;000;000;AGRUMI;;;
201;ARANCIO;000;VARIETA' GENERICA;201;000;000;000;ARANCIO;;;
201;ARANCIO;059;IN FASE DI PIANTUMAZIONE;201;000;059;000;ARANCIO;;IN FASE DI PIANTUMAZIONE;
201;ARANCIO;063;VARIETA' PRECOCI;201;000;000;063;ARANCIO;;;VARIETA' PRECOCI
201;ARANCIO;075;VARIETA' MEDIO TARDIVE;201;000;000;075;ARANCIO;;;VARIETA' MEDIO TARDIVE
202;MANDARINO;000;VARIETA' GENERICA;202;000;000;000;MANDARINO;;;
202;MANDARINO;059;IN FASE DI PIANTUMAZIONE;202;000;059;000;MANDARINO;;IN FASE DI PIANTUMAZIONE;
202;MANDARINO;063;VARIETA' PRECOCI;202;000;000;063;MANDARINO;;;VARIETA' PRECOCI
202;MANDARINO;075;VARIETA' MEDIO TARDIVE;202;000;000;075;MANDARINO;;;VARIETA' MEDIO TARDIVE
203;CLEMENTINO;000;VARIETA' GENERICA;203;000;000;000;MANDARANCIO (CLEMENTINO);;;
203;MANDARANCIO (CLEMENTINO);059;IN FASE DI PIANTUMAZIONE;203;000;059;000;MANDARANCIO (CLEMENTINO);;IN FASE DI PIANTUMAZIONE;
203;MANDARANCIO (CLEMENTINO);063;VARIETA' PRECOCI;203;000;000;063;MANDARANCIO (CLEMENTINO);;;VARIETA' PRECOCI
204;LIMONE;000;VARIETA' GENERICA;204;000;000;000;LIMONE;;;
204;LIMONE;059;IN FASE DI PIANTUMAZIONE;204;000;059;000;LIMONE;;IN FASE DI PIANTUMAZIONE;
204;LIMONE;063;VARIETA' PRECOCI;204;000;000;063;LIMONE;;;VARIETA' PRECOCI
204;LIMONE;075;VARIETA' MEDIO TARDIVE;204;000;000;075;LIMONE;;;VARIETA' MEDIO TARDIVE
205;POMPELMO;000;VARIETA' GENERICA;205;000;000;000;POMPELMO;;;
205;POMPELMO;059;IN FASE DI PIANTUMAZIONE;205;000;059;000;POMPELMO;;IN FASE DI PIANTUMAZIONE;
206;TANGELO MAPO;000;;206;000;000;000;TANGELO MAPO;;;
206;TANGELO MAPO;059;IN FASE DI PIANTUMAZIONE;206;000;059;000;TANGELO MAPO;;IN FASE DI PIANTUMAZIONE;
207;SATSUMA;001;;207;000;000;000;SATSUMA;;;
207;SATSUMA;059;IN FASE DI PIANTUMAZIONE;207;000;059;000;SATSUMA;;IN FASE DI PIANTUMAZIONE;
208;PINO D'ALEPPO;000;;208;000;000;000;PINO;;;
209;PRATO IN ROTOLO (TAPPETO ERBOSO);051;AVVICENDATO - NON PERMANENTE;209;000;051;000;PRATO IN ROTOLO (TAPPETO ERBOSO);;AVVICENDATO - NON PERMANENTE;
209;PRATO IN ROTOLO (TAPPETO ERBOSO);052;NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;209;000;052;000;PRATO IN ROTOLO (TAPPETO ERBOSO);;NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;
213;LYCIUM BARBARUM (GOJI);000;;213;000;000;000;LYCIUM BARBARUM (GOJI);;;
215;MOCO;000;;215;000;000;000;MOCO;;;
216;LIQUIRIZIA;000;;216;000;000;000;LIQUIRIZIA;;;
217;FAGIOLO D'EGITTO (Dolichos lablab);000;;217;000;000;000;FAGIOLO D'EGITTO;;;
218;PASCOLO CON PRATICHE TRADIZIONALI TARA 50%;009;PASCOLO MAGRO NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;218;002;009;150;PASCOLO CON PRATICHE TRADIZIONALI;DA FORAGGIO;PASCOLO MAGRO NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;coefficiente di riduzione 50%
218;PASCOLO CON PRATICHE TRADIZIONALI;019;PASCOLO MAGRO NON AVVICENDATO PER ALMENO 5 ANNI – PERMANENTE – coefficiente di riduzione 70%;218;002;009;170;PASCOLO CON PRATICHE TRADIZIONALI;DA FORAGGIO;PASCOLO MAGRO NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;coefficiente di riduzione 70%
219;CIPOLLETTA  CIPOLLA D'INVERNO DA ORTO;000;;219;007;000;000;CIPOLLETTA  CIPOLLA D'INVERNO O BUNCHING ONION;DA ORTO;;
220;QUMQUAT;000;;220;000;000;000;QUMQUAT;;;
221;ANETO;000;;221;000;000;000;ANETO;;;
222;ANETO PER LA PRODUZIONE DI SEME;000;;221;008;000;000;ANETO;DA SEME;;
223;AVENA PER LA PRODUZIONE DI SEME;000;;533;008;000;000;AVENA;DA SEME;;
224;COLZA IBRIDA PER LA PRODUZIONE DI SEME;000;;003;008;000;029;COLZA;DA SEME;;IBRIDI
225;COLZA PER LA PRODUZIONE DI SEME;000;;003;008;000;000;COLZA;DA SEME;;
226;CORIANDOLO PER LA PRODUZIONE DI SEME;000;;226;008;000;000;CORIANDOLO;DA SEME;;
227;GIRASOLE PER LA PRODUZIONE DI SEME;000;;005;008;000;000;GIRASOLE;DA SEME;;
228;GIUGGIOLO;000;;228;000;000;000;GIUGGIOLO;;;
229;GRANO (FRUMENTO) DURO PER LA PRODUZIONE DI SEME;000;;002;008;000;000;GRANO (FRUMENTO) DURO;DA SEME;;
230;GRANO (FRUMENTO) TENERO PER LA PRODUZIONE DI SEME;000;;587;008;000;000;GRANO (FRUMENTO) TENERO;DA SEME;;
231;GRANTURCO (MAIS) PER LA PRODUZIONE DI SEME;000;;001;008;000;000;GRANTURCO (MAIS);DA SEME;;
232;INDIVIA O SCAROLA  PER LA PRODUZIONE DI SEME;000;;162;008;000;000;INDIVIA o SCAROLA;DA SEME;;
233;ORZO PER LA PRODUZIONE DI SEME;000;;870;008;000;000;ORZO;DA SEME;;
234;RUCOLA PER LA PRODUZIONE DI SEME;000;;167;008;000;000;RUCOLA;DA SEME;;
234;RUCOLA;029;DA SEME - IBRIDO;167;008;000;029;RUCOLA;DA SEME;;IBRIDO
235;SEGALA PER LA PRODUZIONE DI SEME;000;;684;008;000;000;SEGALA;DA SEME;;
236;SORGO PER LA PRODUZIONE DI SEME;000;;693;008;000;000;SORGO;DA SEME;;
237;TRITICALE PER LA PRODUZIONE DI SEME;000;;093;008;000;000;TRITICALE;DA SEME;;
238;FARRO PER LA PRODUZIONE DI SEME;000;;009;008;000;000;FARRO;DA SEME;;
239;BROCCOLETTO DI RAPA DA SEME;000;;117;008;000;000;BROCCOLETTO O CIME DI RAPA;DA SEME;;
240;BARBABIETOLA DA ZUCCHERO;000;VARIETA' GENERICA;240;003;000;025;BARBABIETOLA - RAPA ROSSA/BIETOLA DA COSTA;DA INDUSTRIA;;DA ZUCCHERO
240;BARBABIETOLA DA ZUCCHERO;500;USO ENERGETICO;240;000;000;022;BARBABIETOLA - RAPA ROSSA/BIETOLA DA COSTA;;;ENERGETICO
241;COLZA - SEMI;000;;003;011;000;000;COLZA;FAVE, SEMI, GRANELLA;;
241;COLZA - SEMI;011;IBRIDI;003;011;000;029;COLZA;FAVE, SEMI, GRANELLA;;IBRIDI
241;COLZA - SEMI;500;USO ENERGETICO;003;011;000;022;COLZA;FAVE, SEMI, GRANELLA;;ENERGETICO
241;COLZA - SEMI;511;IBRIDI-USO ENERGETICO;003;011;000;021;COLZA;FAVE, SEMI, GRANELLA;;IBRIDI/ENERGETICO
242;RAVIZZONE - SEMI;000;;058;011;000;000;RAVIZZONE;FAVE, SEMI, GRANELLA;;
242;RAVIZZONE - SEMI;001;IBRIDI;058;011;000;029;RAVIZZONE;FAVE, SEMI, GRANELLA;;IBRIDI
242;RAVIZZONE - SEMI;500;USO ENERGETICO;058;011;000;022;RAVIZZONE;FAVE, SEMI, GRANELLA;;ENERGETICO
242;RAVIZZONE - SEMI;511;IBRIDI-USO ENERGETICO;058;011;000;021;RAVIZZONE;FAVE, SEMI, GRANELLA;;IBRIDI/ENERGETICO
243;CEDRO;000;;060;005;000;000;CEDRO;DA MENSA;;
244;TRITORDEUM - INSILATO;000;;244;011;010;022;TRITORDEUM;FAVE, SEMI, GRANELLA;INSILATO;ENERGETICO
244;TRITORDEUM - INSILATO;500;USO ENERGETICO;244;002;010;022;TRITORDEUM;DA FORAGGIO;INSILATO;ENERGETICO
246;USO NON AGRICOLO - AREE NON COLTIVABILI;000;;770;000;000;000;USO NON AGRICOLO - AREE NON COLTIVABILI;;;
247;DOLCETTA PER LA PRODUZIONE DI SEME (GALLINELLA, SONCINO, VALERIANELLA);000;;169;008;000;000;DOLCETTA (GALLINELLA, SONCINO, VALERIANELLA);DA SEME;;
248;FAGIOLO D'EGITTO PER LA PRODUZIONE DI SEME;000;;217;008;000;000;FAGIOLO D'EGITTO;DA SEME;;
249;CORIANDOLO;000;;226;000;000;000;CORIANDOLO;;;
250;CARVI - CUMINO DEI PRATI;000;;262;000;000;000;CARVI - CUMINO DEI PRATI;;;
251;CARVI - CUMINO DEI PRATI PER LA PRODUZIONE DI SEME;000;;262;008;000;000;CARVI - CUMINO DEI PRATI;DA SEME;;
252;CUMINO - CUMINO ROMANO;000;;293;000;000;000;CUMINO - CUMINO ROMANO;;;
253;CUMINO - CUMINO ROMANO PER LA PRODUZIONE DI SEME;000;;293;008;000;000;CUMINO - CUMINO ROMANO;DA SEME;;
254;FESTUCA INDURITA PER LA PRODUZIONE DI SEME;000;;263;008;000;000;FESTUCA INDURITA;DA SEME;;
255;FESTUCA  A FOGLIE CAPILLARI PER LA PRODUZIONE DI SEME;000;;264;008;000;000;FESTUCA  A FOGLIE CAPILLARI;DA SEME;;
256;FLEOLO BULBOSO PER LA PRODUZIONE DI SEME;000;;403;008;000;000;FLEOLO BULBOSO;DA SEME;;
257;FAGIOLO DALL'OCCHIO PER LA PRODUZIONE DI SEME;000;;453;008;000;000;FAGIOLO DALL'OCCHIO;DA SEME;;
258;FAGIOLO DI LIMA PER LA PRODUZIONE DI SEME;000;;454;008;000;000;FAGIOLO DI LIMA;DA SEME;;
259;FAGIOLO DI SPAGNA;000;;265;007;000;000;FAGIOLO DI SPAGNA;DA ORTO;;
260;FAGIOLO DI SPAGNA PER LA PRODUZIONE DI SEME;000;;265;008;000;000;FAGIOLO DI SPAGNA;DA SEME;;
261;AVENA  ALTISSIMA PER LA PRODUZIONE DI SEME;000;;261;008;000;000;AVENA ALTISSIMA;DA SEME;;
266;CARTAMO PER LA PRODUZIONE DI SEME;000;;539;008;000;000;CARTAMO;DA SEME;;
267;GRANTURCO (MAIS) DOLCE PER LA PRODUZIONE DI SEME;000;;001;008;000;018;GRANTURCO (MAIS);DA SEME;;DOLCE
268;GRANTURCO (MAIS)DA POPCORN;000;;001;011;000;042;GRANTURCO (MAIS);FAVE, SEMI, GRANELLA;;DA POPCORN
269;GRANTURCO (MAIS)DA POPCORN PER LA PRODUZIONE DI SEME;000;;001;008;000;042;GRANTURCO (MAIS);DA SEME;;DA POPCORN
271;VECCIA SATIVA;053;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;389;002;053;043;VECCIA SATIVA;DA FORAGGIO;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;DI LEGUMINOSE
271;VECCIA SATIVA;054;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;389;002;054;043;VECCIA SATIVA;DA FORAGGIO;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;DI LEGUMINOSE
271;VECCIA SATIVA;055;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;389;002;055;043;VECCIA SATIVA;DA FORAGGIO;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;DI LEGUMINOSE
272;VECCIA VILLOSA;053;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;390;002;053;043;VECCIA VILLOSA;DA FORAGGIO;ERBAIO IN PUREZZA, ANNUALE - NON PERMANENTE;DI LEGUMINOSE
272;VECCIA VILLOSA;054;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;390;002;054;043;VECCIA VILLOSA;DA FORAGGIO;PRATO PASCOLO IN PUREZZA AVVICENDATO  - NON PERMANENTE;DI LEGUMINOSE
272;VECCIA VILLOSA;055;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;390;002;055;043;VECCIA VILLOSA;DA FORAGGIO;PRATO PASCOLO IN PUREZZA  NON AVVICENDATO PER ALMENO 5 ANNI - PERMANENTE;DI LEGUMINOSE
273;CARDI PER LA PRODUZIONE DI SEME;000;;910;008;000;000;CARDI;DA SEME;;
274;COCOMERO PER LA PRODUZIONE DI SEME;000;;924;008;000;000;COCOMERO;DA SEME;;
275;CAVOLO CINESE;000;;270;000;000;000;CAVOLO CINESE;;;
276;CAVOLO CINESE PER LA PRODUZIONE DI SEME;000;;270;008;000;000;CAVOLO CINESE;DA SEME;;
277;CAVOLO RAPA;000;;954;000;000;000;CAVOLO RAPA;;;
278;CAVOLO RAPA DA SEME;000;;954;008;000;000;CAVOLO RAPA;DA SEME;;
279;MENTA DOLCE;000;;279;000;000;000;MENTA DOLCE;;;
280;MENTA PIPERITA;000;;280;000;000;000;MENTA PIPERITA;;;
281;MENTUCCIA;000;;245;000;000;000;MENTUCCIA;;;
282;CAVOLO BROCCOLO PER LA PRODUZIONE DI SEME;000;;970;008;000;000;CAVOLO BROCCOLO;DA SEME;;
283;BRASSICA CARINATA  (CAVOLO ABISSINO) USO ENERGETICO;000;;972;000;000;022;BRASSICA CARINATA  (CAVOLO ABISSINO);;;ENERGETICO
284;BRASSICA CARINATA  (CAVOLO ABISSINO) DA SEME;000;;972;008;000;000;BRASSICA CARINATA  (CAVOLO ABISSINO);DA SEME;;
285;PISELLI DA ORTO;000;;020;007;000;000;PISELLO;DA ORTO;;
286;ALTEA;000;;286;000;000;000;ALTEA;;;
287;AMAMELIDE;000;;287;010;000;000;AMAMELIDE;DA VIVAIO;;
287;AMAMELIDE;001;;287;000;000;000;AMAMELIDE;;;
288;ANGELICA;000;;288;000;000;000;ANGELICA;;;
289;ANICE COMUNE;000;;289;000;000;000;ANICE COMUNE;;;
291;ARNICA;000;;291;000;000;000;ARNICA;;;
292;ARONIA NERA;000;;292;000;000;000;ARONIA NERA;DA VIVAIO;;
292;ARONIA NERA;010;DA VIVAIO;292;010;000;000;ARONIA NERA;DA VIVAIO;;
294;BASILICO SANTO;000;;294;000;000;000;BASILICO SANTO;;;
295;ARTEMISIA;000;;295;000;000;000;ARTEMISIA;;;
296;ASSENZIO;000;;296;000;000;000;ASSENZIO;;;
297;BARDANA;000;;297;000;000;000;BARDANA;;;
298;BETULLA;000;;298;000;000;000;BETULLA;;;
300;PIOPPO BIANCO;000;;300;000;000;000;PIOPPO BIANCO;;;
300;PIOPPO BIANCO;049;MICORRIZATO;300;000;000;049;PIOPPO BIANCO;;;MICORRIZATO
300;PIOPPO BIANCO;058;USO FORESTALE;300;000;058;000;PIOPPO BIANCO;;FORESTALE;
300;PIOPPO BIANCO;500;ENERGETICO;300;000;000;022;PIOPPO BIANCO;;;ENERGETICO
301;PIOPPO NERO;000;;301;000;000;000;PIOPPO NERO;;;
301;PIOPPO NERO;049;MICORRIZATO;301;000;000;049;PIOPPO NERO;;;MICORRIZATO
301;PIOPPO NERO;058;USO FORESTALE;301;000;058;000;PIOPPO NERO;;FORESTALE;
301;PIOPPO NERO;500;ENERGETICO;301;000;000;022;PIOPPO NERO;;;ENERGETICO
302;PIOPPO TREMULO;000;;302;000;000;000;PIOPPO TREMULO;;;
302;PIOPPO TREMULO;049;MICORRIZATO;302;000;000;049;PIOPPO TREMULO;;;MICORRIZATO
302;PIOPPO TREMULO;058;USO FORESTALE;302;000;058;000;PIOPPO TREMULO;;FORESTALE;
302;PIOPPO TREMULO;500;ENERGETICO;302;000;000;022;PIOPPO TREMULO;;;ENERGETICO
303;FAGGIO;000;;303;000;000;000;FAGGIO;;;
303;FAGGIO;049;MICORRIZATO;303;000;000;049;FAGGIO;;;MICORRIZATO
304;BIANCOSPINO;000;;304;000;000;000;BIANCOSPINO;;;
305;BIRICOCCOLO SUSINCOCCO;000;;305;000;000;000;BIRICOCCOLO SUSINCOCCO;;;
306;BORRAGINE;000;;306;000;000;000;BORRAGINE;;;
307;FRASSINO MAGGIORE;000;;307;000;000;000;FRASSINO MAGGIORE;;;
308;FRASSINO DELLA MANNA ORNO ORNIELLO;000;;308;000;000;000;FRASSINO DELLA MANNA ORNO ORNIELLO;;;
309;FRASSINO OSSIFILLO O MERIDIONALE;000;;309;000;000;000;FRASSINO OSSIFILLO O MERIDIONALE;;;
310;GINKGO BILOBA;000;;310;000;000;000;GINKGO BILOBA;;;
311;LECCIO;000;;311;000;000;000;LECCIO;;;
311;LECCIO;049;MICORRIZATO;311;000;000;049;LECCIO;;;MICORRIZATO
312;IPPOCASTANO O CASTAGNO D'INDIA;000;;312;000;000;000;IPPOCASTANO O CASTAGNO D'INDIA;;;
313;ROVERE;000;;313;000;000;000;ROVERE;;;
313;ROVERE;049;MICORRIZATO;313;000;000;049;ROVERE;;;MICORRIZATO
314;SUGHERA QUERCIA DA SUGHERO;000;;314;000;000;000;SUGHERA QUERCIA DA SUGHERO;;;
315;SAMBUCO;000;;315;000;000;000;SAMBUCO;;;
315;SAMBUCO;017;DA VIVAIO - PERMANENTE;315;010;000;000;SAMBUCO;DA VIVAIO;;
316;OLIVELLO O OLIVELLO SPINOSO;000;;316;000;000;000;OLIVELLO O OLIVELLO SPINOSO;;;
